© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de6WkR62_res2 - 2019-03-29 11:31 AM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de6WkR62_res2 - 2019-03-29 11:31 AM
Date	Fri Mar 29 08:31:46 PDT 2019
Analysis ID	17620251

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de6WkR62_res2 - 2019-03-29 11:31 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
FLT3 Signaling in Hematopoietic Progenitor Cells	7.56E-01	-0.8164965809277261	6.52E-02	FGFR2,FGFR4,GAB1,PTPN11,RPS6KA1,STAT1	
Role of Tissue Factor in Cancer	7.59E-01		6.06E-02	BCL2L1,FGFR2,FGFR4,GAB1,GNA12,PAK1,PTPN11,RPS6KA1	
Endometrial Cancer Signaling	7.64E-01	-1.3416407864998738	6.94E-02	CTNNA2,FGFR2,FGFR4,GAB1,PTPN11	
Melatonin Signaling	7.64E-01	-0.4472135954999579	6.94E-02	CAMK2G,PDIA3,PLCL1,PRKAR1B,PRKCE	
CD27 Signaling in Lymphocytes	7.67E-01	-1.0	7.55E-02	APAF1,BCL2L1,MAP3K11,MAPK10	
VEGF Signaling	7.69E-01	-0.3779644730092272	6.31E-02	ACTG1,ACTN1,BCL2L1,FGFR2,FGFR4,GAB1,PTPN11	
JAK/Stat Signaling	7.71E-01	-0.8164965809277261	6.59E-02	BCL2L1,FGFR2,FGFR4,GAB1,PTPN11,STAT1	
Wnt/β-catenin Signaling	7.73E-01	-0.7071067811865475	5.81E-02	DVL1,FZD3,FZD7,PPP2CA,SFRP1,SFRP5,TGFB3,TLE4,UBC,WNT5B	
Caveolar-mediated Endocytosis Signaling	7.82E-01		7.04E-02	ACTG1,B2M,CAV1,FLOT1,HLA-A	
Role of JAK2 in Hormone-like Cytokine Signaling	7.92E-01		8.82E-02	PTPN11,SH2B2,STAT1	
EGF Signaling	8E-01	-0.4472135954999579	7.14E-02	FGFR2,FGFR4,GAB1,PTPN11,STAT1	
Epithelial Adherens Junction Signaling	8E-01		6.04E-02	ACTG1,ACTN1,CTNNA2,EPN2,FGF1,TUBB3,TUBB4A,TUBB4B,ZYX	
Macropinocytosis Signaling	8.03E-01	-0.8164965809277261	6.74E-02	FGFR2,FGFR4,GAB1,PAK1,PRKCE,PTPN11	
Regulation of Actin-based Motility by Rho	8.03E-01	-0.8164965809277261	6.74E-02	FNBP1,MYLPF,PAK1,PAK5,RHOG,RND2	
Sperm Motility	8.1E-01	-1.414213562373095	6.25E-02	MAP3K11,NPPC,PDE4B,PDIA3,PLA2G16,PLCL1,PRKAR1B,PRKCE	
Airway Inflammation in Asthma	8.12E-01		2.50E-01	TNF	
Arsenate Detoxification I (Glutaredoxin)	8.12E-01		2.50E-01	AS3MT	
Glycerol-3-phosphate Shuttle	8.12E-01		2.50E-01	GPD2	
L-cysteine Degradation I	8.12E-01		2.50E-01	GOT1	
Melatonin Degradation II	8.12E-01		2.50E-01	SMOX	
PRPP Biosynthesis I	8.12E-01		2.50E-01	PRPS1	
Phenylalanine Degradation I (Aerobic)	8.12E-01		2.50E-01	QDPR	
Thymine Degradation	8.12E-01		2.50E-01	DPYD	
Uracil Degradation II (Reductive)	8.12E-01		2.50E-01	DPYD	
IL-12 Signaling and Production in Macrophages	8.13E-01		6.08E-02	FGFR2,FGFR4,GAB1,MAPK10,PRKCE,PTPN11,STAT1,TGFB3,TNF	
D-myo-inositol (1,4,5)-trisphosphate Degradation	8.18E-01		1.18E-01	BPNT1,INPP5J	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	8.18E-01		1.18E-01	HMGCS1,IDI1	
ERK5 Signaling	8.18E-01	-1.3416407864998738	7.25E-02	GAB1,GNA12,PTPN11,RPS6KA1,YWHAZ	
Clathrin-mediated Endocytosis Signaling	8.22E-01		5.74E-02	ACTG1,FGF1,FGF14,FGFR2,FGFR4,GAB1,PPP3R1,PTPN11,SH3GL3,STAM,TF,UBC	
Fc Epsilon RI Signaling	8.23E-01	0.3779644730092272	6.30E-02	FGFR2,FGFR4,GAB1,INPP5J,MAPK10,PRKCE,PTPN11,TNF	
Small Cell Lung Cancer Signaling	8.35E-01	-1.6329931618554523	6.90E-02	APAF1,BCL2L1,FGFR2,FGFR4,GAB1,PTPN11	
Synaptic Long Term Potentiation	8.37E-01	0.0	6.35E-02	CAMK2G,GRM3,PDIA3,PLCL1,PPP3R1,PRKAR1B,PRKCE,RPS6KA1	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	8.46E-01		5.91E-02	COL16A1,COL9A2,FGF1,FGFR2,IL1RAP,MMP2,NGFR,SMAD7,STAT1,TGFB3,TNF	
Glutathione-mediated Detoxification	8.49E-01		9.38E-02	GSTK1,GSTM4,GSTP1	
iCOS-iCOSL Signaling in T Helper Cells	8.51E-01	0.3779644730092272	6.40E-02	CAMK2G,FGFR2,FGFR4,GAB1,HLA-A,PLEKHA1,PPP3R1,PTPN11	
cAMP-mediated signaling	8.51E-01	-0.8320502943378437	5.73E-02	ADCY5,CAMK2G,DUSP1,GDE1,GRM3,LPAR1,PDE3A,PDE4B,PDE8A,PPP3R1,PRKAR1B,RPS6KA1,SMPDL3A	
Allograft Rejection Signaling	8.52E-01		6.98E-02	B2M,H2-T22,HLA-A,HLA-E,HLA-G,TNF	
Angiopoietin Signaling	8.52E-01		6.98E-02	FGFR2,FGFR4,GAB1,PAK1,PAK5,PTPN11	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	8.54E-01	2.0	8.16E-02	FBXL5,GADD45A,RPS6KA1,YWHAZ	
Parkinson's Signaling	8.61E-01		1.25E-01	GPR37,UCHL1	
RANK Signaling in Osteoclasts	8.71E-01	-0.3779644730092272	6.73E-02	FGFR2,FGFR4,GAB1,MAP3K11,MAPK10,PPP3R1,PTPN11	
Mitotic Roles of Polo-Like Kinase	8.76E-01		7.58E-02	ANAPC5,HSP90AA1,HSP90B1,PPP2CA,SLK	
GDNF Family Ligand-Receptor Interactions	8.87E-01	0.0	7.14E-02	DOK7,FGFR2,FGFR4,GAB1,MAPK10,PTPN11	
IL-15 Signaling	8.87E-01		7.14E-02	BCL2L1,FGFR2,FGFR4,GAB1,PTPN11,TNF	
Neurotrophin/TRK Signaling	8.87E-01	-1.6329931618554523	7.14E-02	FGFR2,FGFR4,GAB1,NGFR,PTPN11,RPS6KA1	
Pyridoxal 5'-phosphate Salvage Pathway	8.96E-01	-0.4472135954999579	7.69E-02	EIF2AK2,PAK1,PAK5,PDXK,PRKCE	
3-phosphoinositide Biosynthesis	8.97E-01	-1.7320508075688774	5.94E-02	DUSP1,DUSP15,ERBB3,FGFR2,FGFR4,GAB1,KIT,MTMR2,MTMR4,PPP1R16B,PTPN11,PTPRN	
nNOS Signaling in Neurons	9.02E-01		8.51E-02	CAPN5,CAPN6,PPP3R1,PRKCE	
Glycogen Degradation III	9.07E-01		1.33E-01	PGM1,PGM2	
HGF Signaling	9.08E-01	-0.7071067811865475	6.61E-02	FGFR2,FGFR4,GAB1,MAP3K11,MAPK10,PAK1,PRKCE,PTPN11	
P2Y Purigenic Receptor Signaling Pathway	9.16E-01	-1.0	6.43E-02	ADCY5,FGFR2,FGFR4,GAB1,PDIA3,PLCL1,PRKAR1B,PRKCE,PTPN11	
CTLA4 Signaling in Cytotoxic T Lymphocytes	9.19E-01		6.93E-02	B2M,FGFR2,FGFR4,GAB1,HLA-A,PPP2CA,PTPN11	
PPAR Signaling	9.19E-01	1.889822365046136	6.93E-02	CITED2,HSP90AA1,HSP90B1,IL1RAP,IL33,NGFR,TNF	
1,25-dihydroxyvitamin D3 Biosynthesis	9.29E-01		3.33E-01	POR	
4-aminobutyrate Degradation I	9.29E-01		3.33E-01	ALDH5A1	
Aspartate Biosynthesis	9.29E-01		3.33E-01	GOT1	
Glutamate Degradation II	9.29E-01		3.33E-01	GOT1	
L-cysteine Degradation III	9.29E-01		3.33E-01	GOT1	
Methylglyoxal Degradation I	9.29E-01		3.33E-01	HAGHL	
S-methyl-5-thio-α-D-ribose 1-phosphate Degradation	9.29E-01		3.33E-01	ADI1	
Tetrahydrobiopterin Biosynthesis I	9.29E-01		3.33E-01	SPR	
Tetrahydrobiopterin Biosynthesis II	9.29E-01		3.33E-01	SPR	
Telomerase Signaling	9.38E-01	-1.1338934190276817	6.72E-02	FGFR2,FGFR4,GAB1,HSP90AA1,HSP90B1,PPP2CA,PTPN11,TPP1	
Role of p14/p19ARF in Tumor Suppression	9.53E-01	1.0	8.89E-02	FGFR2,FGFR4,GAB1,PTPN11	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	9.58E-01		1.43E-01	GOT1,SMOX	
Apelin Adipocyte Signaling Pathway	9.61E-01	0.0	7.50E-02	ADCY5,CAT,GSTK1,GSTP1,MAPK10,PRKAR1B	
Superpathway of Inositol Phosphate Compounds	9.62E-01	-2.138089935299395	5.91E-02	DUSP1,DUSP15,ERBB3,FGFR2,FGFR4,GAB1,INPP5J,KIT,MTMR2,MTMR4,PIP4K2A,PPP1R16B,PTPN11,PTPRN	
GP6 Signaling Pathway	9.88E-01	0.3333333333333333	6.67E-02	APBB1IP,COL16A1,COL9A2,FGFR2,FGFR4,GAB1,PRKCE,PTPN11,RHOG	
HER-2 Signaling in Breast Cancer	1.01E00		7.29E-02	ERBB3,FGFR2,FGFR4,GAB1,MMP2,PRKCE,PTPN11	
IL-4 Signaling	1.01E00		7.29E-02	FGFR2,FGFR4,GAB1,HLA-A,INPP5J,NR3C2,PTPN11	
Serotonin Receptor Signaling	1.01E00		9.30E-02	ADCY5,QDPR,SMOX,SPR	
Glycogen Degradation II	1.01E00		1.54E-01	PGM1,PGM2	
Mevalonate Pathway I	1.01E00		1.54E-01	HMGCS1,IDI1	
Mouse Embryonic Stem Cell Pluripotency	1.02E00	-1.414213562373095	7.02E-02	DVL1,FGFR2,FGFR4,FZD3,FZD7,GAB1,ID3,PTPN11	
Dopamine Receptor Signaling	1.02E00		7.79E-02	ADCY5,PPP2CA,PRKAR1B,QDPR,SMOX,SPR	
LPS-stimulated MAPK Signaling	1.02E00	-0.3779644730092272	7.37E-02	FGFR2,FGFR4,GAB1,MAPK10,PAK1,PRKCE,PTPN11	
Nur77 Signaling in T Lymphocytes	1.03E00		8.47E-02	APAF1,CABIN1,HLA-A,PPP3R1,SIN3B	
p53 Signaling	1.03E00	1.6329931618554523	7.08E-02	APAF1,BCL2L1,FGFR2,FGFR4,GAB1,GADD45A,PTPN11,ST13	
Ovarian Cancer Signaling	1.04E00	0.0	6.62E-02	DVL1,FGFR2,FGFR4,FZD3,FZD7,GAB1,MMP2,PRKAR1B,PTPN11,WNT5B	
Antiproliferative Role of TOB in T Cell Signaling	1.05E00		1.15E-01	PABPC4,RPS6KA1,TGFB3	
Neuregulin Signaling	1.06E00	-1.0	7.53E-02	ERBB3,ERBIN,HSP90AA1,HSP90B1,PRKCE,PTPN11,TMEFF2	
Agrin Interactions at Neuromuscular Junction	1.06E00	-0.8164965809277261	8.00E-02	ACTG1,DVL1,ERBB3,MAPK10,PAK1,PAK5	
Natural Killer Cell Signaling	1.06E00		6.92E-02	FGFR2,FGFR4,GAB1,INPP5J,PAK1,PAK5,PRKCE,PTPN11,SH3BP2	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.06E00	-1.0	6.92E-02	DVL1,FGFR2,FGFR4,FZD3,FZD7,GAB1,PTPN11,RIF1,WNT5B	
Mechanisms of Viral Exit from Host Cells	1.07E00		9.76E-02	ACTG1,CHMP2B,PRKCE,SH3GL3	
Adrenomedullin signaling pathway	1.08E00	-1.386750490563073	6.28E-02	ADCY5,FGFR2,FGFR4,GAB1,GPR37,IL33,MAPK10,MMP2,PDIA3,PLCL1,PRKAR1B,PTPN11,TNF	
MSP-RON Signaling Pathway	1.08E00		8.11E-02	ACTG1,FGFR2,FGFR4,GAB1,PTPN11,TNF	
PPARα/RXRα Activation	1.09E00	0.6324555320336759	6.45E-02	ABCA1,ADCY5,ADIPOR1,FASN,GPD2,HSP90AA1,HSP90B1,IL1RAP,PDIA3,PLCL1,PRKAR1B,TGFB3	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.09E00		1.20E-01	MAPK10,PTPN11,STAT1	
Anandamide Degradation	1.1E00		5.00E-01	FAAH	
Fatty Acid Biosynthesis Initiation II	1.1E00		5.00E-01	FASN	
Guanine and Guanosine Salvage I	1.1E00		5.00E-01	HPRT1	
Palmitate Biosynthesis I (Animals)	1.1E00		5.00E-01	FASN	
Putrescine Biosynthesis III	1.1E00		5.00E-01	ODC1	
IL-1 Signaling	1.1E00	1.0	7.69E-02	ADCY5,GNA12,GNAZ,IL1RAP,IRAK3,MAPK10,PRKAR1B	
Prolactin Signaling	1.1E00	0.0	7.69E-02	FGFR2,FGFR4,GAB1,NMI,PRKCE,PTPN11,STAT1	
IL-8 Signaling	1.11E00	-0.2773500981126146	6.37E-02	BCL2L1,FGFR2,FGFR4,FNBP1,GAB1,GNA12,IRAK3,MAPK10,MMP2,PRKCE,PTPN11,RHOG,RND2	
OX40 Signaling Pathway	1.12E00		7.78E-02	B2M,BCL2L1,H2-T22,HLA-A,HLA-E,HLA-G,MAPK10	
G-Protein Coupled Receptor Signaling	1.13E00		6.01E-02	ADCY5,CAMK2G,DUSP1,FGFR2,FGFR4,GAB1,GDE1,GRM3,LPAR1,PDE3A,PDE4B,PDE8A,PRKAR1B,PRKCE,PTPN11,RPS6KA1,SMPDL3A	
Human Embryonic Stem Cell Pluripotency	1.13E00		6.90E-02	DVL1,FGFR2,FGFR4,FZD3,FZD7,GAB1,PTPN11,SMAD7,TGFB3,WNT5B	
Thrombopoietin Signaling	1.13E00	0.0	8.33E-02	FGFR2,FGFR4,GAB1,PRKCE,PTPN11,STAT1	
HIF1α Signaling	1.13E00		7.14E-02	EGLN3,FGFR2,FGFR4,GAB1,HSP90AA1,LDHB,MAPK10,MMP2,PTPN11	
Glucose and Glucose-1-phosphate Degradation	1.14E00		1.82E-01	PGM1,PGM2	
UDP-N-acetyl-D-galactosamine Biosynthesis II	1.14E00		1.82E-01	GALE,GPI	
T Cell Exhaustion Signaling Pathway	1.15E00	0.0	6.59E-02	FGFR2,FGFR4,GAB1,HLA-A,HLA-E,HLA-G,IRF9,MAPK10,MGAT5,PPP2CA,PTPN11,STAT1	
NGF Signaling	1.15E00	-1.6666666666666667	7.20E-02	FGFR2,FGFR4,GAB1,MAP3K11,MAPK10,NGFR,PTPN11,RHOG,RPS6KA1	
Aryl Hydrocarbon Receptor Signaling	1.17E00	2.0	7.04E-02	ALDH5A1,APAF1,GSTK1,GSTM4,GSTP1,HSP90AA1,HSP90B1,NQO1,TGFB3,TNF	
Role of IL-17A in Arthritis	1.18E00		8.57E-02	FGFR2,FGFR4,GAB1,MAPK10,PTPN11,RPS6KA1	
Putrescine Degradation III	1.18E00		1.30E-01	SAT1,SAT2,SMOX	
RhoA Signaling	1.18E00	-1.414213562373095	7.32E-02	ACTG1,CDC42EP2,CDC42EP4,GNA12,LPAR1,MYLPF,RTKN,SEPT7,SEPT8	
Pancreatic Adenocarcinoma Signaling	1.2E00	-0.7071067811865475	7.38E-02	BCL2L1,FGFR2,FGFR4,GAB1,MAPK10,PTPN11,RALGDS,STAT1,TGFB3	
Lymphotoxin β Receptor Signaling	1.2E00	-0.4472135954999579	8.70E-02	APAF1,BCL2L1,FGFR2,FGFR4,GAB1,PTPN11	
Growth Hormone Signaling	1.2E00	-0.3779644730092272	8.14E-02	FGFR2,FGFR4,GAB1,PRKCE,PTPN11,RPS6KA1,STAT1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.21E00		6.60E-02	DVL1,FGF1,FGF14,FGFR2,FGFR4,FZD3,FZD7,GAB1,MMP2,PTPN11,TGFB3,WNT5B,ZEB2	
p70S6K Signaling	1.21E00	-1.0	7.14E-02	FGFR2,FGFR4,GAB1,MAPT,PDIA3,PLCL1,PPP2CA,PRKCE,PTPN11,YWHAZ	
Prostate Cancer Signaling	1.22E00		7.77E-02	FGFR2,FGFR4,GAB1,GSTP1,HSP90AA1,HSP90B1,PTPN11,SRD5A1	
Calcium Transport I	1.22E00		2.00E-01	ANXA5,ATP2B3	
GDP-glucose Biosynthesis	1.22E00		2.00E-01	PGM1,PGM2	
Ketogenesis	1.22E00		2.00E-01	BDH1,HMGCS1	
Endocannabinoid Cancer Inhibition Pathway	1.22E00	0.30151134457776363	6.96E-02	ADCY5,CASP7,CASQ1,DDIT3,FGFR2,FGFR4,GAB1,MMP2,PRKAR1B,PTPN11,VIM	
UVB-Induced MAPK Signaling	1.23E00	0.0	8.82E-02	FGFR2,FGFR4,GAB1,MAPK10,PRKCE,PTPN11	
Leukocyte Extravasation Signaling	1.25E00	0.5773502691896258	6.57E-02	ACTG1,ACTN1,BCAR1,CLDN11,CLDN14,CTNNA2,EDIL3,FGFR2,FGFR4,GAB1,MAPK10,MMP2,PRKCE,PTPN11	
Ceramide Signaling	1.26E00	0.0	7.92E-02	CERK,FGFR2,FGFR4,GAB1,NGFR,PPP2CA,PTPN11,TNF	
Breast Cancer Regulation by Stathmin1	1.27E00		6.60E-02	ADCY5,ARHGEF19,CAMK2G,FGFR2,FGFR4,GAB1,PAK1,PPP2CA,PRKAR1B,PRKCE,PTPN11,TUBB3,TUBB4A,TUBB4B	
Type II Diabetes Mellitus Signaling	1.27E00	0.6324555320336759	7.10E-02	ACSL3,ADIPOR1,FGFR2,FGFR4,GAB1,MAPK10,NGFR,PKM,PRKCE,PTPN11,TNF	
Nucleotide Excision Repair Pathway	1.27E00		1.14E-01	ERCC3,MNAT1,POLR2A,XPA	
Actin Cytoskeleton Signaling	1.27E00	-1.386750490563073	6.49E-02	ACTG1,ACTN1,BCAR1,FGF1,FGF14,FGFR2,FGFR4,GAB1,GIT1,GNA12,MYLPF,PAK1,PAK5,PTPN11,TLN2	
Virus Entry via Endocytic Pathways	1.27E00		7.63E-02	ACTG1,B2M,CAV1,FGFR2,FGFR4,GAB1,HLA-A,PRKCE,PTPN11	
IL-6 Signaling	1.28E00	-1.2649110640673518	7.35E-02	FGFR2,FGFR4,GAB1,IL1RAP,IL33,MAPK10,NGFR,PTPN11,TNF,TNFAIP6	
TNFR1 Signaling	1.28E00	0.4472135954999579	1.00E-01	APAF1,CASP7,PAK1,PAK5,TNF	
Hereditary Breast Cancer Signaling	1.32E00		7.24E-02	FANCC,FGFR2,FGFR4,GAB1,GADD45A,POLR2A,PTPN11,SMARCA2,SMARCC1,SMARCD3,UBC	
PDGF Signaling	1.32E00	-0.7071067811865475	8.16E-02	CAV1,EIF2AK2,FGFR2,FGFR4,GAB1,INPP5J,PTPN11,STAT1	
Glioblastoma Multiforme Signaling	1.33E00	-2.3094010767585034	7.06E-02	FGFR2,FGFR4,FNBP1,FZD3,FZD7,GAB1,PDIA3,PLCL1,PTPN11,RHOG,RND2,WNT5B	
Nitric Oxide Signaling in the Cardiovascular System	1.33E00	-1.0	7.83E-02	CAV1,FGFR2,FGFR4,GAB1,HSP90AA1,HSP90B1,PRKAR1B,PRKCE,PTPN11	
Role of NFAT in Cardiac Hypertrophy	1.34E00	-0.2581988897471611	6.64E-02	ADCY5,CABIN1,CAMK2G,FGFR2,FGFR4,GAB1,MAPK10,PDIA3,PLCL1,PPP3R1,PRKAR1B,PRKCE,PTPN11,RCAN2,TGFB3	
Graft-versus-Host Disease Signaling	1.34E00		1.04E-01	HLA-A,HLA-E,HLA-G,IL33,TNF	
Role of BRCA1 in DNA Damage Response	1.34E00		8.75E-02	BABAM2,FANCC,GADD45A,SMARCA2,SMARCC1,SMARCD3,STAT1	
Apoptosis Signaling	1.36E00	1.414213562373095	8.33E-02	APAF1,BCL2L1,CAPN5,CAPN6,CASP7,PRKCE,RPS6KA1,TNF	
Communication between Innate and Adaptive Immune Cells	1.36E00		8.33E-02	B2M,HLA-A,HLA-E,HLA-G,IL33,TLR3,TNF,TNFRSF13C	
Cdc42 Signaling	1.37E00	-0.3779644730092272	7.19E-02	B2M,CDC42BPA,CDC42EP2,CDC42SE1,H2-T22,HLA-A,HLA-E,HLA-G,MAP3K11,MAPK10,MYLPF,PAK1	
Phagosome Maturation	1.39E00		7.43E-02	B2M,CTSA,CTSB,DYNC1I1,HLA-A,LAMP1,TCIRG1,TUBB3,TUBB4A,TUBB4B,VPS37B	
PEDF Signaling	1.39E00	0.0	8.42E-02	BCL2L1,CASP7,CFLAR,FGFR2,FGFR4,GAB1,PTPN11,TCF12	
Glutamine Biosynthesis I	1.39E00		1.00E00	GLUL	
Methylthiopropionate Biosynthesis	1.39E00		1.00E00	ADI1	
UDP-N-acetyl-D-galactosamine Biosynthesis I	1.39E00		1.00E00	GALE	
Wnt/Ca+ pathway	1.39E00	-2.4494897427831783	9.68E-02	DVL1,FZD3,FZD7,PDIA3,PLCL1,WNT5B	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	1.39E00		1.25E-01	APAF1,B2M,CASP7,HLA-A	
Airway Pathology in Chronic Obstructive Pulmonary Disease	1.4E00		2.50E-01	MMP2,TNF	
Superoxide Radicals Degradation	1.4E00		2.50E-01	CAT,NQO1	
Myc Mediated Apoptosis Signaling	1.42E00		9.09E-02	APAF1,FGFR2,FGFR4,GAB1,MAPK10,PTPN11,YWHAZ	
CREB Signaling in Neurons	1.44E00	-1.1547005383792517	6.85E-02	ADCY5,CAMK2G,FGFR2,FGFR4,GAB1,GNA12,GNAZ,GRM3,PDIA3,PLCL1,POLR2A,PRKAR1B,PRKCE,PTPN11,RPS6KA1	
Toll-like Receptor Signaling	1.45E00	1.3416407864998738	9.21E-02	EIF2AK2,IL33,IRAK3,TICAM1,TLR3,TNF,UBC	
Endothelin-1 Signaling	1.46E00	0.0	7.04E-02	ADCY5,CASP7,CASQ1,FGFR2,FGFR4,GAB1,GNA12,GNAZ,MAPK10,PDIA3,PLA2G16,PLCL1,PRKCE,PTPN11	
Stearate Biosynthesis I (Animals)	1.48E00	-1.3416407864998738	1.14E-01	ACOT7,ACSL3,ELOVL1,ELOVL6,FASN	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	1.48E00		6.81E-02	DVL1,FGFR2,FGFR4,FZD3,FZD7,GAB1,IL1RAP,IL33,MAPK10,NGFR,PPP3R1,PTPN11,SFRP1,SFRP5,TNF,WNT5B	
ILK Signaling	1.49E00	0.0	7.11E-02	ACTG1,ACTN1,FGFR2,FGFR4,FNBP1,GAB1,LIMS2,MAPK10,PPP2CA,PTPN11,RHOG,RND2,TNF,VIM	
Cholecystokinin/Gastrin-mediated Signaling	1.5E00	-0.3333333333333333	8.41E-02	BCAR1,FNBP1,GNA12,IL33,MAPK10,PRKCE,RHOG,RND2,TNF	
Dendritic Cell Maturation	1.51E00	0.0	7.14E-02	B2M,FGFR2,FGFR4,GAB1,HLA-A,IL33,MAPK10,NGFR,PDIA3,PLCL1,PTPN11,STAT1,TLR3,TNF	
IL-3 Signaling	1.51E00	0.0	8.89E-02	FGFR2,FGFR4,GAB1,PAK1,PPP3R1,PRKCE,PTPN11,STAT1	
Renal Cell Carcinoma Signaling	1.51E00	-1.6329931618554523	8.89E-02	EGLN3,FGFR2,FGFR4,GAB1,PAK1,PAK5,PTPN11,UBC	
ErbB Signaling	1.52E00	-1.0	8.49E-02	ERBB3,FGFR2,FGFR4,GAB1,MAPK10,PAK1,PAK5,PRKCE,PTPN11	
Crosstalk between Dendritic Cells and Natural Killer Cells	1.53E00		8.99E-02	ACTG1,CAMK2G,HLA-A,HLA-E,HLA-G,TLN2,TLR3,TNF	
tRNA Splicing	1.56E00	-0.4472135954999579	1.19E-01	GDE1,PDE3A,PDE4B,PDE8A,SMPDL3A	
Thrombin Signaling	1.56E00	-0.8320502943378437	7.11E-02	ADCY5,CAMK2G,FGFR2,FGFR4,FNBP1,GAB1,GNA12,GNAZ,MYLPF,PDIA3,PLCL1,PRKCE,PTPN11,RHOG,RND2	
eNOS Signaling	1.57E00	-0.30151134457776363	7.47E-02	ADCY5,CAV1,FGFR2,FGFR4,GAB1,HSP90AA1,HSP90B1,Hspa1b,HSPA5,LPAR1,PRKAR1B,PRKCE,PTPN11	
LXR/RXR Activation	1.57E00	-0.3779644730092272	8.26E-02	ABCA1,CYP51A1,FASN,FDFT1,IL1RAP,IL33,NGFR,TF,TLR3,TNF	
Unfolded protein response	1.58E00		1.07E-01	DDIT3,HSP90B1,Hspa1b,HSPA5,HSPH1,INSIG1	
CNTF Signaling	1.59E00	-1.1338934190276817	9.86E-02	CNTFR,FGFR2,FGFR4,GAB1,PTPN11,RPS6KA1,STAT1	
Neuroprotective Role of THOP1 in Alzheimer's Disease	1.59E00	-0.8164965809277261	8.33E-02	APP,HLA-A,HLA-E,HLA-G,HTRA1,HTRA3,MAPT,PRKAR1B,SERPINA3,TPP1	
Role of PKR in Interferon Induction and Antiviral Response	1.6E00		1.22E-01	APAF1,EIF2AK2,STAT1,TLR3,TNF	
RAR Activation	1.61E00		7.37E-02	ADCY5,CITED2,DUSP1,ERCC3,MAPK10,MNAT1,PRKAR1B,PRKCE,SMAD7,SMARCA2,SMARCC1,SMARCD3,TGFB3,ZBTB16	
p38 MAPK Signaling	1.64E00	0.0	8.47E-02	DDIT3,DUSP1,IL1RAP,IL33,IRAK3,MAPT,RPS6KA1,STAT1,TGFB3,TNF	
Remodeling of Epithelial Adherens Junctions	1.65E00		1.01E-01	ACTG1,ACTN1,CTNNA2,TUBB3,TUBB4A,TUBB4B,ZYX	
GDP-mannose Biosynthesis	1.65E00		3.33E-01	GPI,PMM2	
ERK/MAPK Signaling	1.66E00	0.0	7.32E-02	BCAR1,DUSP1,FGFR2,FGFR4,GAB1,PAK1,PAK5,PPP2CA,PRKAR1B,PRKCE,PTPN11,RPS6KA1,STAT1,TLN2,YWHAZ	
TR/RXR Activation	1.67E00		9.00E-02	ENO1,FASN,FGFR2,FGFR4,GAB1,ME1,PTPN11,RCAN2,SCARB1	
Phagosome Formation	1.7E00		8.33E-02	FGFR2,FGFR4,FNBP1,GAB1,PDIA3,PLCL1,PRKCE,PTPN11,RHOG,RND2,TLR3	
Apelin Cardiomyocyte Signaling Pathway	1.71E00	-0.6324555320336759	8.70E-02	CAT,FGFR2,FGFR4,GAB1,MAPK10,MYLPF,PDIA3,PLCL1,PRKCE,PTPN11	
Cellular Effects of Sildenafil (Viagra)	1.72E00		8.40E-02	ACTG1,ADCY5,GPR37,MYLPF,PABPC4,PDE3A,PDE4B,PDIA3,PLCL1,PRKAR1B,SLC4A10	
GM-CSF Signaling	1.75E00	-0.3779644730092272	9.88E-02	BCL2L1,CAMK2G,FGFR2,FGFR4,GAB1,PPP3R1,PTPN11,STAT1	
Relaxin Signaling	1.78E00	-0.8164965809277261	7.98E-02	ADCY5,FGFR2,FGFR4,GAB1,GDE1,GNA12,GNAZ,PDE3A,PDE4B,PDE8A,PRKAR1B,PTPN11,SMPDL3A	
SAPK/JNK Signaling	1.78E00	-1.6666666666666667	8.93E-02	FGFR2,FGFR4,GAB1,GADD45A,GNA12,MAP3K11,MAP4K5,MAPK10,MAPK8IP2,PTPN11	
